584.25;107.25
584.36;105.88
584.48;108.45
584.59;110.04
584.71;109.69
584.82;109.31
584.94;109.96
585.05;110.42
585.17;110.81
585.28;109.79
585.4;105.94
585.51;99.80
585.63;90.88
585.74;80.95
585.86;71.58
585.97;64.32
586.08;61.56
586.2;53.85
586.31;34.93
586.43;50.99
586.54;132.45
586.66;48.86
586.77;108.41
586.89;91.17
587;72.94
587.12;65.82
587.23;89.04
587.34;125.80
587.46;177.61
587.57;219.23
587.69;224.25
587.8;270.06
587.92;398.94
588.03;214.31
588.14;665.27
588.26;349.23
588.37;531.62
588.49;235.02
588.6;1223.33
588.71;396.21
588.83;351.51
588.94;434.13
589.06;277.12
589.17;271.90
589.29;117.82
589.4;196.68
589.51;140.42
589.63;64.73
589.74;109.84
589.86;121.62
589.97;153.77
590.08;158.72
590.2;100.52
590.24;58.12
590.31;69.31
590.37;73.41
590.42;64.45
590.5;65.20
590.54;70.73
590.62;80.17
590.65;96.86
590.75;111.98
590.77;119.94
590.88;121.78
590.88;113.71
590.99;97.77
591;75.41
591.11;66.50
591.13;88.58
591.22;112.96
591.26;129.13
591.33;132.14
591.38;103.64
591.45;81.91
591.51;89.45
591.56;96.20
591.64;100.58
591.68;109.87
591.76;118.56
591.79;129.42
591.89;143.95
591.9;157.35
592.02;167.65
592.02;174.21
592.13;174.61
592.14;179.25
592.24;195.60
592.27;203.58
592.36;193.69
592.39;185.55
592.47;184.55
592.52;178.13
592.58;165.04
592.65;156.31
592.7;156.16
592.77;164.15
592.81;184.45
592.9;206.17
592.92;221.33
593.03;233.31
593.04;237.91
593.15;189.50
593.15;179.29
593.26;233.06
593.28;210.26
593.38;214.23
593.4;188.76
593.49;177.58
593.53;201.61
593.6;219.28
593.66;218.09
593.72;225.06
593.78;242.69
593.83;257.35
593.91;267.83
593.94;276.13
594.04;279.53
594.06;281.22
594.16;283.64
594.17;283.69
594.28;281.26
594.29;277.13
594.4;270.87
594.41;269.31
594.51;277.78
594.54;286.05
594.62;289.94
594.67;296.97
594.74;307.79
594.79;318.03
594.85;326.94
594.92;334.43
594.96;338.99
595.04;343.02
595.08;348.04
595.17;352.08
595.19;355.17
595.3;360.49
595.3;369.88
595.42;383.82
595.42;404.10
595.53;421.74
595.55;430.13
595.64;432.02
595.67;424.34
595.75;417.06
595.8;418.57
595.87;423.17
595.93;433.05
595.98;442.83
596.05;446.50
596.09;449.40
596.18;451.22
596.21;452.66
596.3;456.25
596.32;459.66
596.43;462.52
596.43;465.60
596.54;468.47
596.56;471.52
596.66;475.04
596.68;479.04
596.77;483.75
596.81;489.33
596.88;495.95
596.93;503.62
597;512.36
597.06;522.45
597.11;534.03
597.18;545.81
597.22;556.90
597.31;567.44
597.33;576.86
597.44;586.64
597.45;597.92
597.56;609.74
597.56;622.29
597.67;633.91
597.69;642.97
597.78;650.13
597.81;654.81
597.9;657.35
597.94;658.26
598.01;656.39
598.06;651.36
598.12;647.97
598.19;649.51
598.24;655.72
598.32;668.92
598.35;681.73
598.44;688.60
598.46;693.26
598.57;693.99
598.57;695.93
598.69;704.18
598.69;714.84
598.8;728.69
598.82;743.73
598.91;757.00
598.94;770.99
599.02;785.67
599.07;800.15
599.13;814.71
599.19;828.31
599.25;840.15
599.32;849.05
599.36;853.59
599.44;853.05
599.47;846.23
599.57;839.62
599.58;837.98
599.7;839.51
599.7;846.62
599.81;855.27
599.82;861.96
599.92;871.04
599.95;882.80
600.03;897.03
600.07;915.10
600.15;936.08
600.2;959.73
600.26;980.53
600.32;993.71
600.37;1002.76
600.45;1007.25
600.48;1009.86
600.57;1014.38
600.59;1019.54
600.7;1026.92
600.71;1033.67
600.82;1037.34
600.82;1041.41
600.93;1046.47
600.95;1050.93
601.04;1054.93
601.07;1058.41
601.15;1060.93
601.2;1064.64
601.27;1071.02
601.32;1079.56
601.38;1091.02
601.45;1103.31
601.49;1114.71
601.57;1126.11
601.6;1136.79
601.7;1149.89
601.71;1168.01
601.82;1183.22
601.83;1191.33
601.94;1222.87
601.95;1227.50
602.05;1239.56
602.08;1245.75
602.16;1248.60
602.2;1248.82
602.27;1244.40
602.33;1234.64
602.39;1224.66
602.45;1217.67
602.5;1213.22
602.58;1213.59
602.61;1218.71
602.7;1228.63
602.72;1246.99
602.83;1275.91
602.83;1292.92
602.95;1282.00
602.95;1279.14
603.06;1300.00
603.08;1314.25
603.17;1316.33
603.2;1327.24
603.28;1351.39
603.33;1370.22
603.39;1376.95
603.45;1378.19
603.5;1370.84
603.57;1366.33
603.62;1375.19
603.7;1392.16
603.73;1420.81
603.82;1448.86
603.84;1465.10
603.95;1477.17
603.95;1482.42
604.06;1488.98
604.07;1505.67
604.17;1520.75
604.2;1531.49
604.28;1543.29
604.32;1555.17
604.4;1565.68
604.45;1574.89
604.51;1583.04
604.57;1590.09
604.62;1595.31
604.7;1598.29
604.73;1600.21
604.82;1601.69
604.84;1602.24
604.95;1602.13
604.95;1600.80
605.06;1597.69
605.07;1593.34
605.18;1587.73
605.2;1588.39
605.29;1601.28
605.32;1626.12
605.4;1666.74
605.45;1704.06
605.51;1723.45
605.57;1731.28
605.62;1721.06
605.7;1709.04
605.73;1709.47
605.82;1710.01
605.84;1712.63
605.94;1718.20
605.95;1723.16
606.07;1734.53
606.07;1755.64
606.18;1775.13
606.19;1787.28
606.29;1794.84
606.32;1794.31
606.4;1797.58
606.44;1814.23
606.51;1832.76
606.57;1851.81
